cF,GF,CFF
478.9310809224844,8.797449561704218,54.43976433889406
538.5981200262904,31.5,17.098353016707634
500.14261566102505,78.08443544378784,6.405151203546479
416.751089412719,19.540984699599775,21.32702603371132
570.6429136916995,75.97906275158589,7.510528466999136
592.4896700307727,35.6,16.64296825929137
393.1394211947918,66.77488241538373,5.887534458678726
320.93258891254663,26.80739323980926,11.971793976445213
628.4170978702605,43,14.614351113261872
407.69727313891053,22.33199502996941,18.256195767184398
610.8384853228927,92.96506694698635,6.570623841654688
433.5657668299973,5.7013897203396215,76.04562888996308
560.6709491461515,100.46875801187221,5.580550215221114
508.7290725670755,6.3,80.75064643921833
434.57568027079105,76.95245169889738,5.647327286870809
472.7661205455661,106.4,4.44329060663126
666.1551926285028,131.31500476139215,5.072955629396274
393.79296442493796,36.8215241616937,10.694640523181006
453.7918660789728,9.403834269512654,48.25604674363218
568.5705114156008,3.0972668079264025,183.57169293925136
369.57263983786106,28.088264740638444,13.157546158526442
677.840612269938,9.376480719387494,72.29158066398892
457.0590133778751,65.39881632874591,6.988796419194147
356.54100542888045,29.8,11.964463269425519
657.2493949905038,37.83781504275297,17.370173046405487
411.1575364135206,112,3.6710494322635765
457.29433577507734,73.01826814642033,6.262738728041113
503.07772662490606,6.139706377784529,81.93840155698751
452.28943238034844,33.709739734246575,13.417173669865395
680.5290462449193,26.737761265017156,25.451983040005
334.7294091247022,11.699393477636962,28.61083437910926
515.5960823409259,81.2,6.349705447548349
599.7263510711491,52.04328297091556,11.523607213755264
564.0079599805176,65.4,8.623974923249504
575.0802501104772,76.98712970539574,7.469823232936712
646.903498005122,20.570243065019355,31.448510159085632
316.6579592972994,27.669166126926235,11.444434495954825
468.4286303818226,78.59461308001852,5.960060263989179
603.6982610821724,90.2,6.692885377851135
554.0157338604331,301,1.8405838334233657
608.1242134794593,14.7,41.368994114248935
552.997519262135,35.19232954060085,15.713580955877054
304.3575372546911,24,12.681564052278796
545.5922947265208,34.83450639962575,15.662409234895385
395.33881694078445,98.90220549556125,3.997269979571157
336.5401042625308,142.8992503102627,2.3550865629584155
630.1530534401536,68.18917201358074,9.241248057897677
354.5316353440285,128.16762872192245,2.7661558451177584
467.01251110062003,30.09037335998472,15.52032955901007
387.5434322282672,50.140720876131745,7.7291156859443495
587.8464087843895,18.41211035994052,31.927160835586502
640.8491520211101,16.6,38.60537060368132
452.9200008139014,10,45.29200008139014
693.0002243258059,84.97461287709693,8.155379599411969
374.4703412055969,15.049186732160756,24.88309487218587
635.2733603678644,39.35800276916121,16.140894244400787
415.6604014337063,118.31819832899997,3.513072437748803
583.0661329440773,46.887563628612625,12.435411179869186
350.62162335962057,68.51627246963761,5.1173481965907515
519.2013420164585,6.097074858294525,85.15580898767078
419.2056807689369,77.89273333324441,5.381832975041088
588.9318034052849,30.937817921231797,19.035983885635215
452.27941693738103,28,16.15283631919218
553.4106983803213,12.093573906562684,45.76072405527766
653.4643564373255,16.43807450061886,39.753096167846415
342.5139417871833,28.7,11.934283685964575
483.8484536856413,130.63027771919926,3.7039533417031705
652.5297705084085,14.820717563988802,44.02821710157391
523.6128257587552,18,29.089601431041956
656.8604526109993,36.76710013815804,17.86544084637475
385.81029744818807,43.8644840619235,8.795505195126417
465.4586488381028,8.2,56.76324985830523
366.0949654877186,22.613924995427734,16.188917472828738
614.9062008596957,14.679387925379036,41.889089925649486
371.5318146161735,13.27736058815767,27.982354787257176
692.5827481783926,124.71674917026345,5.553245676993055
468.49756045266986,8.165363002118204,57.37620732000958
620.8919707685709,107.63784678215086,5.768342542425615
591.7940963990986,65.22835801861123,9.07265052157599
495.10799115523696,65.44451682362852,7.565308985159776
456.9510146975517,44.12038565376683,10.356913429620917
379.74060606211424,9.18508709263746,41.34316879439336
642.304559238255,12,53.525379936521254
306.9135514087975,26,11.804367361876826
630.8774358592927,58.678045848904944,10.751507258503331
447.18077508732677,99.4381925002125,4.497072642248311
358.85484935715795,28.708971980500355,12.49974571018769
555.2274170331657,13.232725275654579,41.95865972179344
624.497111979872,45.96103680210409,13.587533167904573
605.0368387252092,76.83369253330497,7.874629199461485
528.7630803883076,76.9,6.875982839899968
332.95506266877055,94.26438538631639,3.53214059906344
350.1006506383419,42,8.335729777103378
604.9981931224465,24.909660115876196,24.287693621995682
447.61888002976775,93.03568356223627,4.8112601841672165
449.7141620144248,15.731066191012799,28.58764667021411
571.0608155466616,35.53263529846475,16.071445609083078
361.3316411152482,43,8.403061421284843
694.7142906486988,10.012322818267215,69.38592604916924
465.90049285441637,12.488149,37.30740983747202
390.6155329197645,89.26241785951865,4.376035763836422
461.18488255888224,70.4749094896826,6.543958493858
305.5245853960514,24.931137222463615,12.254739231099562
371.44641084596515,25,14.857856433838606
659.7968768328428,112,5.891043543150382
686.8168998509645,58.178215325283304,11.805396504703111
645.2327340841293,16.085944288021697,40.11158577520364
350.20479345694184,46.500745696892096,7.531165107323171
466.0100447945297,68.74081890613834,6.779233244672859
622.3857915960252,194.07597892294194,3.2069182134237444
373.3781149610877,44,8.48586624911563
472.0410012640059,9.761679028426691,48.356537834258795
612.076660990715,28.7,21.32671292650575
615.593411680311,78.69467872412534,7.822554480949792
458.8023103773594,7.3127316506109,62.74020876166452
426.63372280076146,7.35,58.04540446268864
592.5152039155364,54.24408975851762,10.923129258012803
632.889371458441,10.583024487650263,59.80231569878572
452.93631153181195,31.128278083413512,14.55063817915312
454.50861752033234,16.4,27.713940092703194
420.4355373978615,81.14157472064574,5.181505767485253
589.0566716901958,62.47753752888284,9.428295272006837
579.4396052137017,42.42239546531606,13.658813908503664
517.9059273563325,54.2921839608933,9.53923547686681
677.3331930860877,78.88854689635522,8.585950936274395
546.078173443675,90.2,6.054081745495289
669.1869365982711,77,8.690739436341184
503.7103656679392,68.60715189791955,7.341951265043168
520.0105663388968,41,12.683184544851141
359.2945479787886,105.63609325672996,3.4012479721830147
390.1459855027497,53.97166199031045,7.228719129916598
315.33766724169254,79,3.991616041034083
645.4613237641752,7,92.20876053773931
486.6452608257532,30,16.221508694191773
566.5486487559974,18.7,30.296719184812698
600.9024609811604,31.197854720122397,19.26101863002723
473.06049410253763,54.627623439229296,8.659730449903162
546.0319234058261,77.47346796010902,7.04798607552946
400.5146755836904,19.439945,20.602665058141387
501.49639416486025,23,21.804191050646097
538.2320554926991,71.18750209122935,7.560766141266417
667.7439598366618,32.07648534942194,20.817242056374344
618.4922854416072,19.925311116728633,31.040533410910786
566.4548492990434,75,7.552731323987246
389.92943223565817,36.28444122452366,10.746463747996636
469.26566464826465,75.88655404081827,6.1837788074532085
429.3568314053118,15.841181884939086,27.10383824413508
366.2106994539499,71.0381988036379,5.155123660528343
595.5525012686849,33,18.04704549299045
469.0062097273767,120.25735393676074,3.900021033009018
519.5509730838239,54.534218246060945,9.52706373711246
382.16710835695267,124.42867145791837,3.0713749803734034
364.51342180371284,74.0865903510882,4.9200998463598316
538.3332948200405,106.94820272472796,5.033588981440359
589.547863509506,25,23.58191454038024
368.1365743279457,31.817826046380326,11.57013599204795
668.9575172960758,75.15708162699134,8.900791553032196
318.17993856966496,19,16.746312556298154
468.40859949588776,24.712062346860705,18.954654327156632
658.4750079549849,8.490481600098644,77.55449442907157
668.8286794349551,29.011079906159395,23.054249672827755
536.2096767872572,7,76.6013823981796
694.8758076876402,24,28.953158653651673
504.23283679410815,12,42.01940306617568
619.4202347658575,10,61.942023476585746
562.8297152929008,7.714858581998548,72.95398992875626
424.36562357470393,31.195463495665354,13.603440244882723
406.7116718739271,20.59511479243642,19.74796819405408
640.9023609012365,199.03520806957454,3.220045172496332
372.45091926306486,20.13763973780676,18.495261813817184
571.5321723371744,70.4526802813773,8.112284302805255
323.52994829416275,87.34610583034184,3.703999682854511
487.82705226913095,82.83517229453253,5.889129445335017
408.8928327895701,90,4.54325369766189
398.7052673473954,23,17.3350116237998
538.4828864596784,68.10003633858776,7.90723346728313
531.3684690743685,118.7998563531312,4.472803969517285
316.33895533159375,44,7.189521712081676
353.3259862102568,50.14839107680472,7.045609612262949
477.84264646470547,75.9715667629439,6.28975637629971
392.8783755749464,33,11.905405320452921
377.24707955494523,43.266692295202716,8.719110695614079
414.190130867064,43.99751362871707,9.413944032435575
603.832992259413,30.406633115162183,19.858594339348716
346.3215287774801,26,13.32005879913385
688.7062648311257,51.42787277273291,13.391692630854415
490.2198102325201,79,6.2053140535762035
695.5111428163946,16.6,41.89826161544545
569.0482970327139,83,6.856003578707396
427.45934212580323,9.883376344758618,43.250335433446764
569.8961602523923,16.703953805026742,34.117441110313216
578.8240878842771,45.8660099590316,12.619891906910889
630.084156896919,22.574210076938822,27.911681283616442
545.9628444164991,14.421798762890909,37.85677871343829
584.3792276456952,76.3,7.658967596929164
461.7247197777033,77.79093660628787,5.93545649301749
480.33432103693485,90.2,5.325214202183313
583.093289192766,34.19765178180578,17.05068210276911
434.31358812376857,9.8,44.31771307385393
515.071061719209,13.389414942039036,38.46852636570618
468.0713933892548,70.03032204726982,6.683838938700167
316.2817998789251,61.96174661064539,5.104468759836186
639.8506388999522,135.22590157591733,4.731716567929354
475.2260430715978,90.24798720760573,5.265779966686589
453.0039663426578,40.00353941752583,11.32409714086933
449.2649427615106,9.09804063876232,49.380406243451084
593.901127576828,10.7,55.50477827820823
345.95128977671266,106.77816888832865,3.239906559350324
669.1327557899058,59.661038194130725,11.215573446989278
313.08872550725937,9.8,31.94782913339381
630.8249813504517,13.786997721542711,45.75506532250771
316.67655184865,19.95,15.87351137085965
309.95643017813563,14.412386891199468,21.50625240066252
549.4651338085532,25,21.97860535234213
406.28158934414387,57.41134823599501,7.0766773787315245
380.6449848227203,90.40450402020592,4.210464831903109
676.9491290673614,72.2,9.376026718384505
338.5759299620986,166.16746952724372,2.037558439840043
586.8527623824775,7.299269873552706,80.39883064315912
309.3568906188011,19.439945,15.913465321985278
419.425187446177,33.68973663324067,12.449642809980965
525.6570962257683,10.572344764383926,49.72001083398263
529.0938380174339,57.178328532277334,9.253398124759084
489.31213365867734,22.1,22.14082052754196
679.1332803666592,66.8,10.166665873752383
582.7915002591908,58.679892961648875,9.931706941593825
516.7726355604827,7.7,67.11332929356918
658.3620394580066,83.4,7.894029250096002
424.069157615304,31,13.679650245654967
391.24007085338235,66.8,5.856887288224287
554.3727475218475,11.535432510573498,48.05825416721078
324.44028006866574,108.66620456893685,2.9856594454151915
440.6069121323526,16.4,26.866275130021503
403.5163859836757,49.963665722994136,8.07619657494367
402.4476334452629,37.63638045044347,10.693048285426206
635.1444559171796,33.83425725105464,18.77222990900389
598.7308571115136,65.54742783603861,9.134315058238267
628.1676337122917,14.423185,43.55262958301455
615.7795720733702,75.12371750162555,8.19687300565292
602.8801971115172,68.60861208587404,8.787237910554458
560.6504192575812,14.89431317268733,37.64191156431989
359.46607533842325,41.62770104126288,8.635261288681484
534.6204546280205,60,8.910340910467008
384.54854637384415,24.16374317089145,15.914278828997228
659.2363588511944,38.08304594444411,17.310494539036984
405.00774635002017,9.2,44.0225811250022
439.3133888952434,24.18571229103996,18.164169969804657
314.8383072577417,4.662244113855298,67.52934843589645
315.67595060914755,8.588692261442597,36.75483309913413
334.70850763842463,14.4,23.243646363779487
435.7624899595976,33,13.204923938169625
490.66194435581565,38,12.912156430416202
590.6620771624148,182.97924231434445,3.228027778952665
573.9235336892307,106.4,5.394018173770965
362.9247488453984,44.90861105668152,8.081406668029256
356.1072748154402,87.35955781326855,4.076340170775831
422.5032719783485,82.84435959534929,5.0999642467158015
598.9796643145382,61.98661285469805,9.663048789560385
386.41320392489433,37.17479679933715,10.394494044195671
667.0902645215392,34,19.62030189769233
588.4718660265207,12.411236255989746,47.41444396745894
615.6453542411327,24.24314182382318,25.394619175809638
674.3209859356284,50.19132724045845,13.43501005074177
394.5855346508324,36.896130753733004,10.694496322244028
346.99931629002094,136.84924615630004,2.53563191640604
565.5627297237515,6.847723396889864,82.59135145275025
525.9796340018511,92.81868948770551,5.6667427315004355
461.0220769420266,5.521616001878147,83.49404898587886
342.7053933031857,45.06378006809872,7.604896721608839
655.7743245735765,13.168995,49.79683905822551
546.4037090539932,12,45.5336424211661
347.28050949051976,25,13.89122037962079
569.9585343711078,9.896472422333835,57.59209039827723
609.8732119426131,34.997336424084864,17.426275089978095
340.7357173971832,27.658248602223058,12.319497242851314
413.78093902021646,37.95982847689085,10.900495487541987
323.8716688938439,96.99275999572134,3.3391324147094164
568.6147103086114,60,9.476911838476857
394.780710991472,42.190328765482576,9.35713758444225
641.7554361745715,92.90666237471206,6.907528693542313
502.2268468514085,9.019006919635629,55.68538214090855
561.3445409573615,35.81551138012685,15.673224235151862
608.1048654392362,67.8851625220214,8.957846499107545
567.6630054600537,92.74488446025839,6.120693435154366
411.09180971980095,11.2,36.704625867839376
332.18924542889,36.46630838735596,9.109483798038374
380.2391209639609,87.74022759708977,4.333691983454268
635.145803168416,92.159842312524,6.891784829823903
508.68634581565857,65.26920834403718,7.793665017880223
506.8409356288612,35.03007024840837,14.46873877313706
404.7148815356195,5.702670974373801,70.96935512399266
320.89113015681505,9.2,34.87947066921903
514.3409253098071,61.99411034249921,8.296609508035923
499.3903431110084,91.087679325307107,5.482523507131019
513.5470410808921,49,10.480551858793715
317.7245683968067,36.79215822825661,8.63565998019633
604.4187678024173,39.583390749607375,15.269504616867934
463.2562001235783,6.462465648290488,71.68412574016904
459.52228624373674,25,18.38089144974947
367.1130206435919,27.00445969189616,13.594533082021256
640.0036945939064,15.018770838841576,42.61358678825617
422.9207234457135,112,3.7760778879081562
339.51959842815995,10.173901821255,33.37162127108855
380.587815400213,12,31.715651283351082
655.6158028542995,40.99683815096743,15.991862602673143
572.199646756053,37.013347965285384,15.459278293136732
586.8075912818313,18.20102836740902,32.24035364576301
535.267342813313,93.07911832482822,5.750670531120987
632.3789632879198,72.2,8.758711402879774
621.984149236232,17.931170393169708,34.68731463692724
673.6381283029914,100,6.736381283029914
525.303297676146,145.6722081550883,3.606063945408775
355.2013230510056,87.31132787929246,4.068215793740646
365.1330078020692,4.815273710479633,75.82808989807135
422.2619444131851,7.940751251449633,53.1765737323781
471.3063972070813,10.460942026911066,45.05391541169355
349.91015074774623,3.0822366292572436,113.5247525859387
629.3551255948842,12.425194870550783,50.65152958578799
603.1833418644965,67.27632058165082,8.965759967988065
589.7552378475666,58.878005384559856,10.01656278937438
326.92021634429693,6.64335073662544,49.210139477049424
421.5177367441356,9.665679657969738,43.609735855106415
596.3959163986146,36.897927387350805,16.163398830988772
553.8857514038682,98.20171335520187,5.6402860243428545
397.3233573138714,3.0101302714061315,131.99540268676427
317.03857826069,30.275440204966806,10.471807382958499
306.2706684693694,52,5.889820547487873
319.8460795916617,20.146632405116573,15.875907851995724
412.67500426620245,19.998811253127677,20.63497670151084
341.15010909736156,16.703304053759744,20.42410938574588
693.3800672180951,19.95,34.75589309363885
478.55404317379,14.4,33.23291966484653
510.0035151466727,7.3502042404743655,69.38630525915266
550.6543352268636,87.03693501199395,6.326674246410238
448.6118361353874,109,4.115704918673279
536.0383164137602,69,7.768671252373336
386.1955567263067,12.117113719970032,31.87190989961773
375.3357603214681,25.908968203130847,14.486711990179233
440.72549706324935,9.756116673835429,45.17427494950064
325.3158885985613,2.166287149293156,150.17209916271236
414.32444686070085,60,6.905407447678347
547.9034047573805,76.60237251262629,7.152564428302402
477.66934875398874,15.420568650282535,30.97611765083883
569.0208197571337,183.41813427984562,3.1023149482535053
618.8055666163564,23,26.90458985288506
442.099682521075,3.7858241485263964,116.77765928276384
571.2060482241213,10,57.12060482241213
331.37333039194345,58.148689176214944,5.698723996816904
333.5286831483245,109.88263686612919,3.0353174319493705
687.2748268768191,42,16.363686354209978
358.8562009856105,87.15,4.117684463403448
620.5429916270077,257.7708793731438,2.407343269868442
585.5656564235687,31,18.889214723340928
669.5201353169978,12.684853116776605,52.781071184144075
520.6183241680264,65.06125701211803,8.001971496970283
314.9653975851834,61.99909700784354,5.080161047270365
488.8403489254415,36.895568000118104,13.249297284808753
633.503205049783,12.893626899372261,49.133049218341014
326.7505243420601,30.07967537271973,10.862834132791244
340.4514390975237,24.196600161743138,14.070217998469309
604.1500255465508,38,15.898684882803968
553.7839597091079,37.10735994252914,14.923830759363996
593.4339804574847,9.8,60.55448780178415
370.41405010968447,28,13.229073218203016
532.8312503173947,88.39652007587068,6.027740117598136
361.08624171465635,54.23267050426848,6.658094435645326
464.1961912624538,14.73551233515115,31.501869816574132
563.0237884819508,85.33241500232488,6.598006026978273
616.7688554152846,51.99029251788111,11.863154168697132
376.2783460319042,84.97288205836975,4.428216825380011
380.02711459994316,109.68960023833759,3.4645683252943424
585.4589140973985,124.52379224168146,4.701582754250795
496.29236944019794,69.68830083630519,7.121602384967992
369.4074501283467,12.488149,29.58064082422036
613.7922610156238,19.996423284298473,30.695102433522887
404.59227599203587,12.488149,32.39809806817935
604.5465463772416,59.15632784655724,10.219473864999632
417.288486007601,139.90439888760048,2.982668803307976
416.9841096736491,40,10.424602741841227
509.13514429703355,29.8,17.085071956276295
699.439106322825,112,6.244992020739509
536.034532636404,77,6.961487436836416
455.96417747437954,16.94872069801636,26.902571916696026
408.24817856773734,11.701893600895492,34.88736032743419
614.3476762808859,86.8,7.077738206000991
592.6873983815312,121.18612761289133,4.8907198377917585
398.22609135881066,35.45190708621174,11.23285386003091
575.5350834690034,87.21354761038594,6.599147715445818
614.1111518256366,67.23545389528154,9.13373995782207
385.32179864123464,61.14953130818303,6.30130420295913
416.62915144115686,13.197577338889861,31.56860844554084
659.9214244633913,59.95570078514761,11.00681696354834
452.69977105781436,77,5.8792178059456415
394.4895842112601,60.92870701688249,6.474609482553972
673.7612782046199,16.65789572123549,40.44696217816448
578.2206048257649,82.20495026162719,7.033890331245356
506.3242806121707,9.405786381306411,53.831148198141946
430.1033121533692,22.512208197625494,19.10533646356091
683.0899539403617,69,9.899854404932778
492.4882627092302,67.63192870985021,7.281889960909869
381.2596283853054,72.2,5.280604271264617
612.7573100849986,107.00772818482113,5.72629024537984
678.3496104180813,31.85811613439975,21.29283500494284
585.5543843470514,60.90851469659826,9.61367039179753
325.5673222243786,5.615113461363318,57.98054206109179
583.1975762732327,124.54524526515839,4.682616145093277
698.3186544850469,40.48966225178388,17.2468382211383
579.9255865626037,55.64058861555706,10.422707613133644
541.7539350688457,81.89191842986929,6.615474951081939
631.537158600986,42.77318326210122,14.764792106566302
408.8961831294,82.82040474627775,4.937143019067138
474.50950369238853,92.95432957972092,5.104759572123345
449.02976462617517,51.805386144534204,8.667627018036438
337.5170396640897,68.90999910312547,4.897939980509756
314.20561615377665,8.1,38.79081680910823
556.020624935627,42.466428425856684,13.093180791184237
593.9960065297782,42,14.142762060232815
566.8418062850833,13.959802161810074,40.60528936690781
449.0970231592655,76.99169330184893,5.8330581378248585
518.5961711220443,78.1188514508022,6.638553454010349
603.9632346481085,65.39845823798088,9.235129556882278
528.276433236897,10.03352,52.65115664661027
681.631048116833,213.4221426060168,3.193815973327298
695.4246358014643,74.06146883617811,9.389830457450474
640.7687455415726,72.86392713611116,8.794046254803213
645.8339625969529,39.69289892728062,16.270768325088905
304.00393791496754,87.14309585526156,3.488560223059969
503.9531231857836,103.9938110399705,4.845991488782798
353.84565722197294,6.803141016629683,52.01210093352882
610.9217563644052,33.66858046736997,18.14515931126001
513.6004553176463,30.920277145184123,16.610473861733812
317.33431927859783,18.733751014870517,16.93917673116844
580.025942530483,8.58843132539569,67.53572574020201
611.3423002883792,45.40082642227559,13.465444320379781
635.5424955487251,43.75,14.52668561254229
652.47762799263,47.641584659467355,13.695548388165745
631.4028191380203,89.841175214054,7.027989311511687
352.4267719127238,96.03112368632858,3.6699223999905857
679.4672779738903,36.79377713160222,18.46690747578332
475.84945214912295,77,6.179863014923675
371.15370566025376,38,9.767202780532994
507.8284830786288,88.52663679926802,5.736448389314929
659.8420951515436,48.96743866479851,13.475119653866804
571.3126947171986,86,6.643170868804635
375.2835376188159,46.97387206889896,7.989197421672381
535.8231448568404,14.7,36.450554071893905
307.93876936659217,7.6677079749397805,40.160471730668725
342.0146957039833,42.95473102888393,7.962212485372178
313.5251624509692,6.9603593558556405,45.04439302939229
531.9703260436654,30.95394078029268,17.185867538467114
401.65199814364314,7.7,52.162597161512096
439.43031476810575,55,7.9896420866928315
667.421127576381,28,23.836468842013605
426.84380328282714,87.20557269687023,4.894684939075532
546.1133493110538,70.40609149010477,7.756620737678746
360.97162161022425,23,15.694418330879316
606.4765528775752,76.05805404412813,7.973863655855611
579.52123247087,16.30447,35.54370258406867
601.9710679538548,93.00480294610477,6.472472914142834
431.6701330244541,23,18.768266653237134
551.3586603105068,37.669047535367454,14.636915355845842
431.8421429954469,72.36394546506615,5.967642314416364
410.2326162159443,34.83687988297643,11.775813953315913
406.5964514389634,23,17.678106584302757
647.4746463820338,30,21.58248821273446
376.97283644229174,29,12.999063325596266
622.7402388118207,65.04987056864302,9.573274064468466
370.95434442162514,26,14.26747478544712
577.4783961474895,26,22.210707544134213
567.9012833163142,24.087439562614648,23.5766562834572
684.1850783675909,44,15.549660871990703
655.1002954132855,57.72675783435452,11.348295313814077
671.5082556940615,30.11987738776536,22.294521556280536
621.2726576253772,37.67395282503142,16.49077442207205
667.0332216657698,86,7.756200251927556
368.1473554112017,6.659848701614914,55.278636483428144
355.7526510208845,11.413444626176439,31.169612914665134
685.8714761212468,18.9960889050364,36.10593104454269
572.2036818042397,9.6,59.60455018794164
390.8009260892868,83.13495973572729,4.7008012914372035
429.51688170433044,6.481473726405937,66.26839818148939
374.68527061864734,18.010184424676144,20.804077392193882
672.0679048448801,103.99634131923536,6.46241873819241
419.53005427494645,98.85448613344741,4.243915179616704
436.16282399743795,7.559720053930635,57.695631701422265
639.8758507333696,67.94563186242634,9.417468543510864
471.3387669995427,79,5.966313506323326
434.4616492278874,18.003436967260004,24.13215043427396
401.2287236750126,53.60171297086317,7.485371295747817
401.3014025054872,58.03926601028644,6.91430871014743
367.68648978322744,18.9,19.454311628742193
624.8931019566953,40.5655254503111,15.404536118289156
687.3709951527417,76.88757618401526,8.939948809254368
646.2037211284041,10.195956758991697,63.37842895994282
318.9855633303523,100,3.189855633303523
395.66961005330086,72.72088008411963,5.440935390160452
351.02917505428195,33.95,10.339592785104033
593.1636032648385,61.98863657492498,9.568908690996746
383.5508491843939,10.304467839065198,37.221800793080924
448.2834244146943,30.09146282946033,14.897362316856631
310.322798602283,106,2.927573571719651
483.36134254932404,58.8,8.220430995736804
552.0746896974742,23.601719291905273,23.391291238974286
356.8032220005989,33.2911442168659,10.71766172037535
678.0804766342044,77,8.806239956288369
638.3991787210107,5.503518353927966,115.99837370677125
660.6444128789008,61.1,10.812510849081846
630.7310962118208,22.548985741980058,27.971594972343773
670.6425337120891,35.26206552012464,19.018810265931315
388.24978740885854,24.703529172065252,15.71636929705944
476.8941808491945,57.18528254398247,8.339456581025104
630.2137880586088,184.98084117690107,3.4069138406388912
537.086043227464,11.353646326953273,47.3051588679872
500.98536256700754,30.883200242077756,16.221938097089588
477.62630423530936,12.5419,38.08245195985531
448.3279843814671,97.87742078844,4.58050468402226
609.1613604687154,6.56072162075553,92.84974971984327
668.3529798872769,27.008622423927584,24.74591148696155
561.7377734743059,19.85879354761489,28.28660120401788
547.3476734012365,7.698865715791365,71.09458634647386
540.46949185431,40.39118759727527,13.380876473430787
561.2560437060893,16.159435602837732,34.73240387229416
514.1379818320274,71.21609458151555,7.219407141787781
495.0477392412722,30,16.501591308042407
578.4931799396873,13.368723643179706,43.27213243238938
450.02674078568816,31.199211883020098,14.424298359620146
640.9099346958101,21.868286611519522,29.307734349804935
644.261474814266,33.25710604477493,19.37214482663884
429.32652989402413,43.99679988045484,9.758130842710413
607.8438223339617,31.5,19.29662928044323
508.82601803168654,7.6490023578854265,66.52188013867367
564.4487421028316,12.863577599946668,43.879607964208326
442.4633217975497,48,9.217985870782286
422.81049471348524,37.148131339232116,11.381743292884167
485.10714545845985,51.000807459054776,9.511754217772351
382.7399495989084,60.535140520188236,6.322607766496653
575.7513094693422,13.885882959997469,41.46306800424358
466.7125279083848,15.748116144878935,29.636086222297333
466.2377893924713,19.466564103697852,23.95069756063964
676.4137327671051,90.208207936619,7.4983612715414845
368.2566345669329,22.829921288764886,16.13043820471515
603.8600615225732,56.98106364802331,10.597556852442528
415.70177488029003,33.07909411279782,12.566903236913646
618.346300162375,19.83798624783405,31.169811917269943
515.3512380085886,29.994198189342672,17.181697432128708
470.453932415694,25,18.81815729662776
355.7420262135565,26.4,13.475076750513505
538.5036847554147,13.024626573803394,41.34503831676176
433.27210303395987,91.74452614553653,4.722593502163279
509.13204019889235,109,4.670936148613691
521.2429857812822,29.015092192289657,17.964546944289737
