MS,GS,S
0.012415373879626036,0.3419845580473747,242.30675102945952
0.15509346101223997,0.5654016667558559,229.0905670776459
0.00833447829572708,0.10353145714264014,37.47313143094326
0.03333606601701544,0.12461851670903541,68.61197322417162
0.12782927508069858,1.22059926244179,161.95819003682715
0.1443098523200571,1.5873621493890648,365.2576740393138
0.11761710115056498,0.5322342504250497,157.6902917120641
0.019761540807306823,0.2264864019070259,236.56441060548912
0.028889844910700256,6.879027891461323,400
0.08205076963757882,1.0377838101458547,172.2525677525509
0.02334483673831942,0.4399959368874663,206.63095948283367
0.00795023114732611,0.047177802946030814,40.1837731436712
0.02189314092601185,0.19577273975980414,93.23285382863524
0.14743834406752135,1.2259377758643373,196.46149561222836
0.03792445947659928,1.964809378038854,345.3563826127387
0.01830871156884393,1.0644051009156597,202.16150390234796
0.027343764659369774,0.2643289035994452,114.66312599320163
0.07720315861487727,1.4338914005022467,400
0.10887003756378587,0.8686075479160268,242.5208904869763
0.019930725297645047,0.15950295134335468,137.45458642522638
0.004748297775550873,0.17334557538146037,101.32936633433472
0.1405211767432506,4.491937840181395,131.9999900296958
0.037329391892417754,0.7798438252019063,400
0.014573673341781331,0.15196656263189404,72.35602564330978
0.008204539020312209,0.2903969675782264,75.50336919652055
0.06560439711388023,0.5301401371257699,261.375248216071
0.007183907127972533,0.22874229376510982,98.29805053092112
0.10027030780986187,0.6001835613350374,151.14618818295907
0.024801922298904426,0.17101918956549117,38.72267250484332
0.11357984119807733,2.4073603697918746,229.80783725779358
0.1114812663445296,2.577786993823688,307.2936717868607
0.013905998076234846,0.23378624703352183,255.9603755850918
0.012335630285625345,0.08528058121557752,71.74861117969655
0.020370888044511846,0.5450665396878311,400
0.18446294060533594,3.075710760852686,145.976933785772
0.013848252070969364,0.6829691686977577,107.6873359024128
0.18631395948416246,5.885949835496415,240.2895326895978
0.0924117269632983,0.7521675398022404,308.5614147849989
0.08037539176982257,1.8907601361159008,217.45182586557388
0.05376902112856867,0.4245154954257981,97.28855551101233
0.03458334617220427,0.5464571387147941,142.5825125787279
0.07608307226436052,1.359267691797631,91.5204013425462
0.1826748712601642,3.11413884184881,353.7508673081245
0.10489765022261137,1.0064211218577512,164.04329134318354
0.05145848762443678,0.5193457565760526,209.7512319652818
0.020978156201017433,0.2513299449497147,81.45900657950925
0.6,3.310802534403372,310.9693100140506
0.021192479890816587,0.12904828185779368,129.89366653256775
0.6,3.5133390112271083,196.52628577555456
0.08948605779545574,0.9077990040865135,394.5133582370821
0.04595607938706157,0.21828368336286197,128.09417373162032
0.44430670142041173,5.425049480191674,326.7362983606653
0.029037842441645433,0.5264608699444315,118.67832094765375
0.0236646899676637,0.18793913425936684,171.21128135841704
0.2839537032523614,3.2550638917558095,236.7874905365073
0.22020312664869945,3.0572920474790024,246.75312262635174
0.11503125738968328,0.5451653568581982,105.10428980582996
0.04678371507439759,0.5311042903917697,257.5422884289726
0.034238540697994584,0.14844285686658076,198.00793048825273
0.043953199061396525,1.21203641425379,261.3950973444881
0.02322116889963214,0.5286474470504504,154.4554440508761
0.022877050540340744,0.4014970164723876,205.68984677403594
0.013612675053793386,0.08049369355045549,64.67409345883658
0.5453812248543606,9.599304495484175,400
0.027335485668900972,0.433725727544982,203.81939676608548
0.20770838319750112,0.8078174861423977,214.9696780977084
0.016823407678426532,0.17672527844974598,183.87926377632587
0.306080009520509,7.202036413835941,400
0.1767873381579887,1.0297572570524889,329.4837278523925
0.10358190634795339,1.8461395640608296,238.61566112403727
0.1259442404361467,0.9485409832553152,145.22516107783167
0.009648827280127982,0.32897784222925386,365.7286795047134
0.029555573152946425,0.48251075750442185,202.2799485924801
0.024619274796054323,0.5739927251535399,54.388959164740264
0.012945238901608546,0.3355734882721827,154.60200029212623
0.006806029236294284,0.09856920575379413,71.90136681262032
0.02496955227153973,0.2639078968154012,111.86635433301396
0.25673036396870524,3.6495678786526424,300.3197631606523
0.04553726843664818,1.6621196679490944,201.49268495311057
0.027158572236939203,0.45142409723064736,107.68803443212671
0.01057282855622573,0.8617279097104391,202.0116809844802
0.030047618107869153,0.219475296155416,163.31837340666345
0.03714144705121941,0.3191962199545344,188.2973895571926
0.020100741762864194,0.20885474109104607,183.2817283884409
0.03951057459294057,0.16436974728758746,272.9680206868303
0.07293882852674104,0.45218257854959437,326.57216499689497
0.021488546924784895,0.40811497395967283,141.615242315032
0.0027637742755594963,0.037320379743579483,81.08912334458574
0.05605235995487872,0.5054370998337603,237.8077642841697
0.016997544484367157,0.16081932054110992,59.936525021390274
0.27231592201418703,5.13903789673412,303.6282051124959
0.6,10,400
0.09034856271088801,0.7097900255679803,220.20453046543392
0.6,8.93145221625096,400
0.09047826442471214,0.9071912455130389,196.57237406592316
0.1104399736018403,5.086201722273164,389.4081116924121
0.08336292363086588,1.3461780219905477,208.0907804326681
0.146583075311114,1.940765577142125,213.49080479113508
0.03953621981700062,0.18331590362634367,129.7393173193186
0.11599431959273786,3.963696637572456,241.2020653995442
0.02362282675152748,1.0884913127761051,400
0.05045236595580512,1.2084542380809555,344.36550986871674
0.09762957731403152,0.9932129689049357,255.40895092251026
0.1695730321554991,1.195094208649739,130.96712270268415
0.03887789286132533,0.1579554682468941,171.51424516913517
0.06967144035215407,0.9410140579246956,177.65296324880114
0.0600774975587024,1.0436855068650848,234.59837978006732
0.019502958983524183,0.5165434143096729,242.4776718448457
0.29067517838900747,8.124072489100863,303.48069771616684
0.15366614773679046,2.5698105771786226,360.99857891024243
0.04067953187977034,0.4540863720158895,73.01520675010931
0.14778506328728894,2.285124433284701,182.38363508950292
0.03770617072499121,0.3108862571924048,129.23791997770576
0.013992401673692255,0.3483994570369531,101.22482997536704
0.0965167497457198,0.5663657637264827,171.81081288186203
0.04890229688231026,1.6404387847212623,175.86167636228288
0.3614362098206783,5.309739363910555,400
0.06494452061821959,2.2849646886429973,243.62102457692967
0.0033862893296691546,0.12653465710430362,89.61884116628042
0.019491599488455993,0.552914699386834,173.64111494361006
0.4638864415655616,2.8142482699286044,255.18146974287222
0.13232260062813025,0.9479951106035249,236.5171237166956
0.010137747869927709,0.2314101036856783,81.13533895738462
0.13963347763592374,1.8625249165940216,145.64145063783732
0.1283631730160021,0.6630565756014959,263.8917247423809
0.039919257450419715,1.5907150255010991,236.43541942818854
0.027204435185026556,0.8421700925041108,265.3865952372293
0.26241422798054087,2.195437970409864,163.92197268514218
0.06689679190613856,0.3079680083893743,167.60623920296413
0.043215586301435197,0.6541301754787086,117.31865660420841
0.01465413705446571,0.28551449625997766,124.75659934001601
0.6,10,400
0.011645018337690964,0.12822748237482456,37.802297080858224
0.008988028099893536,0.09221417153839631,82.32103594191148
0.005496348861746401,0.07654079087390081,33.59974487959239
0.13115418920154887,1.9975027445328477,178.87440355119773
0.04974858139306116,1.16533248620192,273.88422717071916
0.01877830361227114,0.11656576794707217,66.21625218176888
0.59058732593383,4.97096604675333,400
0.00438763533754879,0.11052603188194597,161.65522217107448
0.047608686343404386,1.5725571817055441,232.57575608880373
0.020340769745514343,0.4154643761127046,154.34666647131766
0.012061164232067755,0.6555860689068047,221.3302046958064
0.010067342466387876,0.1830986231720058,54.05899553308253
0.006794578478866368,0.20607978462421397,105.14003524351357
0.09188503072841916,1.6418101034531278,400
0.007452654735202384,0.1989547081454958,63.175321808156134
0.017399631103471383,0.139830442972625,140.06561987301336
0.22320564510189358,2.1672108038704994,400
0.27151956816265205,2.3872698535300985,139.7466560302911
0.16537740302148005,2.896647440870103,264.32117706190354
0.03082655669668858,0.14370794411238724,99.41108888239552
0.0759413358150407,0.3848595560170623,198.3599795952747
0.04145683290289391,0.2953821437163769,199.4775641094099
0.4548549147581489,3.1814668780029325,289.4425985784589
0.22359086702483622,3.1304271955726444,338.65051467101995
0.009617262441818132,0.12709564389749106,71.54817606861923
0.09484500424386735,2.2128570693473537,347.6386418573132
0.03794403679188949,0.4753651210376796,202.40460116754284
0.1291814597275279,1.2695175032551926,344.1164130517339
0.05952531201890228,0.5342063515768309,175.54697017619148
0.09116288029891773,0.816028491160018,162.80187537909717
0.6,10,400
0.05820466789995666,0.2372629867595703,100.28886037431958
0.061260677000152926,0.4519223537091742,154.86058173116245
0.129798612392854,0.8154219289806487,272.1365120099569
0.016779804754795423,0.21686137719275952,93.83533111615587
0.039842312921684046,0.6988206405421227,151.7638833226541
0.03589695672098683,0.5548549980260942,192.61834694229222
0.0713098863084163,0.1331048784830393,103.07067169011945
0.2176140168496091,5.006978113205772,245.41866190927877
0.03766924113008512,0.36597348151497583,78.49285249331045
0.019609630234343423,0.0375213580849479,63.731785755543655
0.06929361059744997,1.1462751821143606,175.63552132200772
9.773363022303003e-4,0.019929570681770096,25.27150523699889
0.06968506796164194,0.39050411307274163,226.6373696624215
0.011746230408666358,0.024370527844959924,42.38441831537851
0.4431238200629005,10,400
0.0966910125385992,1.873138922709496,260.44525750199284
0.07439479817210784,2.064504183597235,293.2019783302643
0.01114564151885344,0.2052184269470339,104.48392251211659
0.1732583755002201,0.6925251116788341,306.9349410262894
0.30802043061256534,2.503481279765156,167.23773255331193
0.007985892087744435,0.12410549895427707,125.24287678095614
0.03609847576260372,0.6031170103232667,240.15183848234483
0.016102702397014865,0.10008193832071816,84.72427621311337
0.007898636151596005,0.053935521809123456,105.42314104365403
0.01770305531664216,0.46638397813450744,243.2778968274454
0.10935539210079501,0.9559606338226063,183.49208838655343
0.05467555322614293,0.34813994264565234,105.09552149872877
0.06023807233187261,1.638165915789373,256.4850861006953
0.04126608101384551,0.551513407598808,112.351481494309
0.18235981759343836,2.051832566348912,318.30766670781776
0.09956540350709053,2.6756759930094303,208.67651318278175
0.021928276189130874,0.2474894957330995,60.64874993229984
0.09739147531765792,2.122119446344201,400
0.01692832706571075,0.29385905632477943,114.70662301897357
0.018494656249872655,0.17069959008818422,138.13024185088028
0.03941142601945286,0.7783712647747517,283.3306259525732
0.05213750453577852,1.2042389857662987,302.53031277542067
0.0206604875219933,0.3859531293080947,252.7406034253509
0.05255573468835802,0.42894459237548627,151.70272664217094
0.026843507641932485,0.9379126872914794,389.06332096230136
0.09727751565158489,0.6657022729434072,251.08133548698567
0.019124842184693836,0.7926259287371099,104.49505811935491
0.09820656217666957,0.6756710781001581,158.557068502559
0.13624346822036476,1.5199707941753628,330.022520155623
0.014640318669646336,1.173804886005611,130.4468615265084
0.04395703305331034,1.6016305072872599,143.59218400730072
0.03296486625347588,1.0272549649775984,143.09951303623166
0.010782389862687147,0.1828356318795663,132.83190485872913
0.00404338630575218,0.09082701492740837,100.67080146465464
0.11441974310270131,0.884809527214569,284.95227597197965
0.05527030799285724,1.3150545437991261,247.5216144574591
0.04791750748357653,0.1448123480633578,109.61502754268204
0.02671594354362588,0.20407850416543194,142.66873626925315
0.11267608731616056,2.659377154387241,159.9912722009739
0.0019417376504840876,0.23485291713664916,211.63383633132105
0.2693283118301062,10,400
0.1223499915281898,1.4659865258113378,213.86794622949938
0.008890712403086483,0.2356102616532719,218.38043340398912
0.13832618588575574,6.257033776406208,180.41848261619964
0.15768031971604987,7.608130868300385,162.86070575785735
0.021800808121299406,0.24705051608905854,330.43018183074014
0.056029182497012116,0.5180415388313304,153.92078938162916
0.028348778430166376,0.29958147726478057,128.08073729386658
0.14269866279314353,0.8236256170029521,122.75684590383796
0.01459842702951107,0.10128758942512617,111.72526037726512
0.009639082430979558,0.0704838560672436,62.516100784321196
0.012518901307658774,0.10087554081529881,71.96685341079284
0.01990928938667167,0.19975837837044697,102.95862565845101
0.07354727476587909,0.6308633876551636,247.09624601391917
0.033345358597603916,1.478378447621871,232.85800087872016
0.020618113271594952,0.2946834143324341,207.9338139100117
0.030449989333571882,0.2513753181382019,170.28150832044668
0.016378503544123166,0.25573488808746286,83.70495983898103
0.018604260786516592,0.8154296929491216,267.1707597171815
0.02488320259080741,0.8667586987545634,108.26366544247351
0.13833888800714284,2.0253206486234943,309.03557660235
0.048725613967572814,0.6036532225842526,159.86591646142944
0.056290388283763836,0.18866847417634944,207.05256675994542
0.5869289324763025,6.958737781671674,236.46490644615116
0.1505606934087258,3.4146279831773536,365.9283058485375
0.009083231429887921,0.1551512452125383,93.80613315215341
0.05100845989773107,0.8244595846550625,269.7853870748759
0.031127845858641222,0.24666065393781567,77.4122288859597
0.010212877297004886,0.45809079822323323,174.72870694838107
0.00870326864642034,0.11184419841334871,84.00145201832648
0.0935056663009451,0.21572838362583405,89.59545316413032
0.12378427395686674,2.189981994353234,183.0025870029911
0.09412527159354468,1.6100721309532704,391.64072592002356
0.005468539102310272,0.13240477468436002,65.45676877623828
0.16763901931336445,0.772712442103895,188.30946450541725
0.03846534539151028,0.22161640636475127,156.45044933451652
0.06824745313807801,1.4746306094882817,332.5098826108953
0.024870713200972547,0.19009484696398996,279.9535785369457
0.015430931857790866,0.31114341409291185,217.56629204552618
0.020687090071392217,0.20922817100615934,55.77135016394139
0.012088657958420077,0.2775495826059097,132.0081260747867
0.25890253218994635,3.973948841528581,400
0.12160415923024534,1.375496287777559,325.7671147923363
0.18419313274510715,2.3052790049585927,331.2107666770232
0.07763502712976023,0.7554786942105242,219.4781441062316
0.046548811100589074,0.5811154406607834,144.32575574448524
0.04022155271120556,0.4494554041819952,275.30340223347105
0.03599998515295368,0.24522859392232768,101.95390345578923
0.06125495413263458,0.5886105147852645,104.33364201173809
0.03493938144515557,0.6346561567769936,100.68264395595004
0.02662671286084645,1.3206295944715192,183.52830569501842
0.015794767386575106,0.609988580859928,188.3036020245212
0.3526189888290279,5.051548338553193,400
0.03044568514151843,1.553049776829262,232.0961758938995
0.005498990046920073,0.06745189751606177,48.048215880687565
0.005304378286400021,0.08089808997156837,102.69298244484013
0.025933845723104424,0.06610625810491425,69.4598865112072
0.05257421345690255,0.2970284065894463,186.17965208583607
0.19895225855817317,4.505177947307468,400
0.01819246219879211,0.19398372140264947,158.88844844674867
0.18103247914916532,2.981515762064478,312.63479311413585
0.04193369627811173,0.3367467103408636,364.539551291664
0.0324367558342567,0.2685091602689168,119.60075246090074
0.1156147147557084,1.8206859072349493,400
0.006016039192578514,0.033414086757268834,37.696175126777426
0.05619322660722669,0.13964923154038056,90.28963715017116
0.018868258049704174,0.5201587563055301,133.92806461472335
0.009766065420734606,0.08257731920251643,70.52101047377006
0.08508539396838262,0.5873839979934669,139.93247474115822
0.011300972391780075,0.10161152501124253,124.19409592463379
0.05843160018564141,0.5353806935419586,156.61532641634528
0.15451361439964573,1.7168400538297508,364.0122631673444
0.05216534664781103,1.0227740159354644,100.60001047462795
0.05983481300400062,0.13324644047203896,129.60630969168787
0.031172953318241204,0.43571605182287276,57.41217505362426
0.04259884616622365,0.745571968143148,91.61946403436401
0.16824163450677446,3.3332199808167937,268.31375248870137
0.06485401948137469,0.3710450569827094,395.3801274876449
0.01805322318299653,0.20512674892879043,70.40402320236038
0.172342986065511,0.6892958673267066,291.72345917741154
0.0928122684962156,0.4542210723298511,146.31012325632094
0.0881360950299356,0.9201611441606528,381.1416558781651
0.005884351148902966,0.04435396518878459,93.02434489006247
0.05324619668627965,1.238206538916247,400
0.015059374791625927,0.1946203078208214,98.94464634721754
0.06459746074276941,1.8546522824418628,257.1579706032666
0.030842178988768728,0.13307079112754527,140.19879885997432
0.011911008910013232,0.3548435034295569,124.45273719626304
0.28014684145297675,2.0685052004295446,400
0.006105413310160325,0.05395086386182652,60.94857551046859
0.0013877082255696843,0.06986698311736723,55.1737882420011
0.031381616965958266,1.1069099587516573,208.3315886210922
0.020142716976466565,0.18062673724494274,70.15467573736983
0.09909015354292099,0.7484208954668261,113.06915862224126
0.1132969202080493,1.6709451566869293,263.3213899779897
0.07022232033945798,1.2598133642264897,202.14827534916554
0.04064340517630787,0.5893517459348054,111.03422559481547
0.02934809934820399,1.3391882754367364,297.1339491844277
0.17532020622641634,2.546393989096888,274.2009277263714
0.02528591361564951,0.44852658221396496,171.21518102615119
0.036734329321316254,0.6525086538910939,117.96113307925926
0.025161679118096685,0.11252900589289222,90.76596814144159
0.1040973323545576,2.4264699866936685,375.9786751631761
0.03656947312342392,0.315066590354062,186.40021328131974
0.0504797855383129,0.5610653375101569,51.49093648911733
0.013356383216075305,0.16850225735215985,164.34131150808577
0.05730508802347417,0.37876962171549716,193.67493388458075
0.010672274155484841,0.11805979918046362,106.8279162603088
0.2697127012106193,2.6217285892943005,226.109987899843
0.006247884100839715,0.12030624490148256,147.55883792838014
0.0800440303173753,0.749912009481298,93.0708216540376
0.17660765054664704,0.8922429105280348,300.5583075312977
0.02095721417013264,0.4984991102368797,190.00211869477232
0.15163995510066433,2.168428334097382,267.5999833258819
0.11613923415534357,0.6081600311378905,118.33630378097988
0.14309135153612393,3.060502144115818,163.9265777731421
0.040589839769741676,2.2451354310296123,135.73068300932357
0.007124899666307784,0.15003863748807622,12.718550778165685
0.007634660851816213,0.05473356856225149,69.013801066203
0.06494076147248722,1.215389344357948,271.18129595715675
0.01979827820858528,1.1789627596777585,300.9026639478606
0.12747760721352863,1.5307260756679417,280.313988666551
0.09632773674102378,1.313128276505235,121.89016919922103
0.01697493599799694,0.32767176069063003,146.18192467437632
0.04575375290680704,0.2551868406974937,148.2926043343583
0.11111626562912637,0.9806251138164043,138.52577720017356
0.186669337166834,1.2574266096362636,259.0591315843522
0.19558611952538957,2.817323206367962,350.6393953102953
0.6,10,400
0.05606640952305386,0.2056315364535448,224.8721808088287
0.005181223457960362,0.06539679228789524,78.97762354805472
0.11440409673907619,1.7442449685757118,243.17652890430935
0.0015905355244040672,0.008548000895177283,36.73514307889502
0.6,3.399381901410674,400
0.021631375560379234,0.7199497384912955,157.5146921978968
0.12438165248306564,1.5394442698813422,261.0077371037702
0.011977953741764991,0.643847201755351,132.83351732663496
0.03138297021843533,0.38328228187569907,177.27404457622274
0.08654267578025181,1.962168370001064,242.1777296802071
0.009261551288836767,0.07839592463607169,67.90447353255867
0.10947253760978737,1.0910051863190096,309.35402488024425
0.3268849711859533,3.8100058714967364,400
0.027442643825440885,0.3486708544959676,171.70534842971128
0.017063952771155126,0.4794462955811285,204.17140409606688
0.022980970982999182,0.41815322396598464,198.86361125476446
0.010726258607904342,0.12034628835634952,65.4076689223151
0.0371671891035511,0.8064357041825541,133.99513060516512
0.12209934177850147,2.0392740608788675,400
0.05964942992995145,1.0667655510479699,219.30966160902022
0.016794929163014085,0.3215409346719116,152.06348275171766
0.4911994191976929,4.472634450323153,147.64650518978914
0.02828603458905788,0.07119596622450429,101.19663960093938
0.06444952091370872,0.3896156462772718,113.0865100860155
0.013409665519091918,0.12567917641831708,48.23328469577699
0.10030095606633035,0.9729282290134021,219.86069948580266
0.03504480256590055,1.148433759367858,356.85761284821405
0.04627013420642311,1.0390925300743676,175.81062855559097
0.0475887376537332,1.2500962340089845,209.59645224425853
0.023115807767798792,0.6958182503102196,191.08915055410108
0.13278006729899572,0.5884864308308099,207.3967366103284
0.060539522849544954,0.3209050607654321,132.1609195793001
0.06552196229087849,1.9374051322155075,168.44882868562954
0.02806471681330641,0.10454154138692152,117.64772528259796
0.06420360936029032,0.5380188286797404,225.61537967564536
0.02927580992288536,0.3835535241780217,79.20733689158874
0.09861445651195029,0.9103334772855577,258.78901883896566
0.06857507384494198,1.9972678466424387,200.7344921934879
0.00968386915432661,0.08751957858262528,98.30476573258836
0.023260201483252436,0.9185133167312914,172.62722112564518
0.03411000686067159,0.6068063170916559,93.7542556347481
0.07427464291093097,1.0312528693444878,126.25788814065146
0.03228884642644159,2.333601634609783,237.13840144276745
0.07024551492135164,3.1454568320756975,343.3150309752453
0.02220398805903071,0.19930007212469555,173.54976419175418
0.007980719790839886,0.09859454064501867,61.47068810931156
0.003162982354061419,0.0167156537776368,86.54529747992693
0.026556611574908646,0.9877960882344387,166.7749908910051
0.009036846012760199,0.2008190651163764,197.36636010933506
0.012179374669327057,0.15686081037818508,164.35616132528483
0.005066645010609523,0.22608706093701172,102.42500517575763
0.006680102780160663,0.05530884727334627,80.4568984376726
0.05787049058463996,0.8882627665458545,272.3266423201857
0.6,3.5060759621964546,364.6468521772763
0.021710224514177152,0.12098546203481333,225.82959588064702
0.08357456787309167,0.8096127947440864,379.6870820719743
0.008741977420914052,0.08537548936596571,82.06189469438694
0.013373220904534616,0.16327289636632633,153.7874901269207
0.07792537018473554,0.3792195397064494,179.31787938894598
0.00784802612382866,0.2753756383873437,95.09809449600455
0.01601951237388438,0.0371509055720656,88.22700134805656
0.08394583032723164,0.33598972538687644,170.09298944231665
0.035012363660519026,1.741791048245093,265.4964543816612
0.0790998352465437,1.4329875048978171,212.55340082207422
0.030734298734613256,0.2995185734764951,194.666347999522
0.08131312564684241,0.8236370162603319,170.02614348339435
0.033083346518121864,0.07941713962903309,164.30920043849713
0.014160263113709194,0.2506980765798685,190.95731177449727
0.040140977661744084,0.8200202276140137,159.81419708994562
0.10661455683355879,1.9929300205861662,177.24711659281724
0.15821787048402475,1.867785779625659,158.91915405098285
0.03700814105032709,0.7360458388280307,359.1113221665992
0.6,10,389.11384913024926
0.014917943605780068,0.07425354163110323,121.83286104833043
0.0027498191644126017,0.045310320016711945,134.00058279996387
0.4746901036489801,1.2779671490024616,151.04799129761284
0.015976590954802933,0.10785354283923797,62.853157582736344
0.05581955442158653,0.6134377205024504,180.1545942777997
0.004226095257171993,0.03740770004216835,43.093452194484115
0.09292560406586385,2.4461534796663447,259.72148114850347
0.018739084226389674,0.23453355081428895,137.69297525964345
0.15244839492116954,9.314039930041785,311.1895949340623
0.019604794417434138,0.8339186305976127,228.78468175114742
0.0649323241976388,0.3385677311506693,156.32050893223746
